OrderID,Date,ProductID,Product,Category,Quantity,Price,Customer,BranchID
ORD-116849,2024-05-12,P010,Banana,Produce,2," 1.00 ",Mona Adel,ALX-SMO-01
ORD-116850,2024-02-13,P009,Apple,Produce,3,1.2,Fatma Said,CAI-HEL-03
ORD-116851,2024-07-22,P009,Apple,produce,5,$1.20,Mona Adel,GHAR-TAN-01
ORD-116852,2024-04-26,P009,Apple,Produce,3,$1.32,Ahmed Kamal,ALX-MAN-02
ORD-116853,2024-10-08,P007,Rice,Grocery,2,5.50,Mohamed Hassan,LUX-LUX-01
ORD-116854,2024-03-21,P002,Tea,beverage,2,3.00,Omar Youssef,GHAR-TAN-01
ORD-116855,2024-12-10,P008,Pasta,Grocery,3," 4.00 ",Mona Adel,SUZ-SUZ-01
ORD-116856,2024-09-21,P009,Apple,Produce,4,1.2,Mohamed Hassan,CAI-DOW-01
ORD-116857,2024-12-07,P008,Pasta,Grocery,5,$4.40,Fatma Said,GIZ-DOK-01
ORD-116858,2024-05-17,P002,Tea,Beverage,1,3.0,Sara Ali,SUZ-SUZ-01
ORD-116859,2024-07-30,P009,Apple,Produce,4,1.20,Omar Youssef,ALX-SMO-01
ORD-116860,2024-10-15,P002,Tea,Beverage,3,$3.30,Ahmed Kamal,CAI-HEL-03
ORD-116861,2024-10-13,P010,Banana,Produce,5,$1.10,Fatma Said,QAL-BAN-01
ORD-116862,2024-05-16,P004,Bread,bakery,2," 2.50 ",Omar Youssef,MNF-SHB-01
ORD-116863,2024-03-19,P005,Cheese,Dairy,5," 4.50 ",John Smith,QAL-BAN-01
ORD-116864,2024-06-16,P005,Cheese,dairy,3,$4.50,Sara Ali,DAR-DAM-01
ORD-116865,2024-02-28,P004,Bread,Bakery,4,2.75,Fatma Said,SHR-ZAG-01
ORD-116866,2024-02-11,P003,Milk,Dairy,1,3.32,Omar Youssef,GIZ-6OCT-02
ORD-116867,2024-06-29,P008,Pasta,Grocery,3,$4.00,Sara Ali,SUZ-SUZ-01
ORD-116868,2024-06-28,P002,Tea,Beverage,1,2.8499999999999996,Omar Youssef,CAI-DOW-01
ORD-116869,2024-10-16,P008,Pasta,Grocery,3,4.00,John Smith,ALX-MAN-02
ORD-116870,2024-06-12,P007,Rice,Grocery,4," 5.50 ",Fatma Said,CAI-HEL-03
ORD-116871,2024-10-16,P003,Milk,dairy,5,3.8500000000000005,Fatma Said,CAI-DOW-01
ORD-116872,2024-11-15,P001,Coffee,Beverage,5,$4.00,,SUZ-SUZ-01
ORD-116873,2024-10-06,P010,Banana,Produce,3,1.00,Fatma Said,CAI-NAS-02
ORD-116874,2024-07-14,P002,Tea,beverage,1," 2.85 ",Ahmed Kamal,SUZ-SUZ-01
ORD-116875,2024-12-09,P009,Apple,Produce,5,1.2,,SHR-ZAG-01
ORD-116876,2024-05-27,P008,Pasta,Grocery,4,4.4,Mohamed Hassan,CAI-NAS-02
ORD-116877,2024-11-23,P003,Milk,dairy,1," 3.50 ",,ISL-FAI-01
ORD-116878,2024-08-18,P009,Apple,Produce,4,1.2,Ahmed Kamal,QAL-BAN-01
ORD-116879,2024-06-19,P008,Pasta,grocery,1,4.00,,GHAR-TAN-01
ORD-116880,2024-11-14,P010,Banana,Produce,2," 1.00 ",Sara Ali,GIZ-DOK-01
ORD-116881,2024-10-19,P010,Banana,Produce,1,$1.00,Ahmed Kamal,ISL-FAI-01
ORD-116882,2024-08-23,P006,Chicken,meat,4,7.5,,CAI-HEL-03
ORD-116883,2024-01-15,P006,Chicken,Meat,1,7.125,Sara Ali,LUX-LUX-01
ORD-116884,2024-09-07,P004,Bread,bakery,4,2.38,Fatma Said,CAI-HEL-03
ORD-116885,2024-12-18,P010,Banana,produce,5,$1.00,Sara Ali,SHR-ZAG-01
ORD-116886,2024-11-25,P007,Rice,Grocery,3,$5.50,,CAI-NAS-02
ORD-116887,2024-11-22,P007,Rice,grocery,2," 6.05 ",Sara Ali,SUZ-SUZ-01
ORD-116888,2024-10-12,P007,Rice,Grocery,4,5.225,Ahmed Kamal,CAI-DOW-01
ORD-116889,2024-05-25,P004,Bread,Bakery,1,$2.50,Omar Youssef,MNF-SHB-01
ORD-116890,2024-04-21,P004,Bread,Bakery,4,2.50,,QAL-BAN-01
ORD-116891,2024-02-25,P006,Chicken,Meat,4,7.5,,GIZ-6OCT-02
ORD-116892,2024-08-20,P004,Bread,bakery,3,2.50,Mona Adel,GHAR-TAN-01
ORD-116893,2024-03-10,P008,Pasta,grocery,5," 4.00 ",Fatma Said,ISL-FAI-01
ORD-116894,2024-05-20,P007,Rice,Grocery,3,$5.50,Omar Youssef,QAL-BAN-01
ORD-116895,2024-03-08,P004,Bread,Bakery,5,$2.50,Fatma Said,DAR-DAM-01
ORD-116896,2024-08-20,P005,Cheese,dairy,3,4.95,Ahmed Kamal,GIZ-DOK-01
ORD-116897,2024-02-25,P005,Cheese,dairy,5,$4.50,John Smith,ALX-MAN-02
ORD-116898,2024-04-28,P007,Rice,Grocery,3,5.5,,QAL-BAN-01
ORD-116899,2024-12-26,P001,Coffee,Beverage,3,3.80,Mona Adel,SHR-ZAG-01
ORD-116900,2024-11-22,P004,Bread,Bakery,2," 2.75 ",,GIZ-DOK-01
ORD-116901,2024-10-19,P004,Bread,bakery,1," 2.50 ",Omar Youssef,QAL-BAN-01
ORD-116902,2024-04-25,P007,Rice,Grocery,3," 5.22 ",,SHR-ZAG-01
ORD-116903,2024-10-14,P008,Pasta,Grocery,4,$4.00,John Smith,SHR-ZAG-01
ORD-116904,2024-11-12,P002,Tea,beverage,2," 3.00 ",Mohamed Hassan,ALX-MAN-02
ORD-116905,2024-11-07,P006,Chicken,meat,3,7.50,Ahmed Kamal,CAI-NAS-02
ORD-116906,2024-10-28,P010,Banana,Produce,4,0.95,,ALX-MAN-02
ORD-116907,2024-07-07,P005,Cheese,Dairy,4," 4.95 ",,DAR-DAM-01
ORD-116908,2024-01-15,P010,Banana,Produce,5,1.0,John Smith,GHAR-TAN-01
ORD-116909,2024-08-21,P002,Tea,Beverage,2,3.00,Mona Adel,GIZ-6OCT-02
ORD-116910,2024-06-26,P009,Apple,Produce,5," 1.20 ",,SUZ-SUZ-01
ORD-116911,2024-10-02,P004,Bread,Bakery,1,2.75,Fatma Said,SUZ-SUZ-01
ORD-116912,2024-07-11,P001,Coffee,Beverage,4,4.0,John Smith,CAI-HEL-03
ORD-116913,2024-05-16,P007,Rice,Grocery,2,5.225,Ahmed Kamal,DAR-DAM-01
ORD-116914,2024-12-23,P006,Chicken,Meat,3,7.5,Sara Ali,SHR-ZAG-01
ORD-116915,2024-07-22,P009,Apple,produce,1,1.20,John Smith,QAL-BAN-01
ORD-116916,2024-02-15,P005,Cheese,Dairy,1," 4.50 ",Mona Adel,ALX-MAN-02
ORD-116917,2024-10-14,P003,Milk,Dairy,1," 3.50 ",Omar Youssef,GIZ-6OCT-02
ORD-116918,2024-08-19,P008,Pasta,Grocery,1,4.0,Ahmed Kamal,ALX-MAN-02
ORD-116919,2024-06-14,P009,Apple,produce,4,1.2,Fatma Said,CAI-DOW-01
ORD-116920,2024-11-22,P008,Pasta,Grocery,4,4.4,John Smith,CAI-HEL-03
ORD-116921,2024-06-11,P010,Banana,Produce,1,1.1,Omar Youssef,SHR-ZAG-01
ORD-116922,2024-08-15,P001,Coffee,Beverage,4,4.00,Omar Youssef,CAI-NAS-02
ORD-116923,2024-07-30,P005,Cheese,Dairy,3,4.95,John Smith,GIZ-6OCT-02
ORD-116924,2024-07-27,P008,Pasta,Grocery,3,4.00,,ALX-SMO-01
ORD-116925,2024-11-12,P009,Apple,Produce,5,1.2,Ahmed Kamal,SHR-ZAG-01
ORD-116926,2024-06-01,P001,Coffee,Beverage,2," 4.40 ",,SUZ-SUZ-01
ORD-116927,2024-08-21,P010,Banana,Produce,1,1.00,,SUZ-SUZ-01
ORD-116928,2024-07-13,P002,Tea,beverage,3," 3.00 ",Fatma Said,ISL-FAI-01
ORD-116929,2024-01-29,P004,Bread,Bakery,3,$2.50,Ahmed Kamal,QAL-BAN-01
ORD-116930,2024-07-01,P003,Milk,dairy,1,3.3249999999999997,Mohamed Hassan,ALX-MAN-02
ORD-116931,2024-10-05,P008,Pasta,Grocery,3," 3.80 ",Sara Ali,QAL-BAN-01
ORD-116932,2024-05-11,P007,Rice,Grocery,1,$5.50,Ahmed Kamal,DAR-DAM-01
ORD-116933,2024-12-09,P005,Cheese,Dairy,4," 4.50 ",Ahmed Kamal,QAL-BAN-01
ORD-116934,2024-06-25,P002,Tea,Beverage,4,3.0,Omar Youssef,ALX-MAN-02
ORD-116935,2024-11-26,P001,Coffee,beverage,2," 4.40 ",,SHR-ZAG-01
ORD-116936,2024-11-07,P005,Cheese,Dairy,2," 4.27 ",Ahmed Kamal,GIZ-DOK-01
ORD-116937,2024-11-06,P009,Apple,produce,4,1.14,Ahmed Kamal,SHR-ZAG-01
ORD-116938,2024-06-10,P001,Coffee,Beverage,5,$4.40,Ahmed Kamal,LUX-LUX-01
ORD-116939,2024-07-15,P003,Milk,dairy,1,3.5,Mona Adel,GIZ-6OCT-02
ORD-116940,2024-01-26,P005,Cheese,dairy,3,$4.50,,GHAR-TAN-01
ORD-116941,2024-02-13,P005,Cheese,Dairy,5," 4.50 ",Mona Adel,SHR-ZAG-01
ORD-116942,2024-11-29,P004,Bread,bakery,2,2.5,Mona Adel,CAI-DOW-01
ORD-116943,2024-10-25,P004,Bread,Bakery,1,$2.50,Sara Ali,CAI-NAS-02
ORD-116944,2024-05-12,P008,Pasta,Grocery,2,4.0,Mohamed Hassan,MNF-SHB-01
ORD-116945,2024-08-02,P009,Apple,produce,5,$1.20,Mohamed Hassan,ALX-MAN-02
ORD-116946,2024-01-04,P007,Rice,grocery,3,6.05,Sara Ali,SHR-ZAG-01
ORD-116947,2024-01-25,P001,Coffee,Beverage,2,4.00,,QAL-BAN-01
ORD-116948,2024-06-24,P004,Bread,Bakery,5," 2.75 ",Fatma Said,GIZ-6OCT-02
ORD-116949,2024-08-24,P002,Tea,Beverage,3,3.3000000000000003,Omar Youssef,SHR-ZAG-01
ORD-116950,2024-06-10,P007,Rice,Grocery,5,5.5,Mona Adel,MNF-SHB-01
ORD-116951,2024-03-18,P006,Chicken,meat,3,7.50,Mohamed Hassan,LUX-LUX-01
ORD-116952,2024-11-18,P005,Cheese,Dairy,2," 4.50 ",Mohamed Hassan,QAL-BAN-01
ORD-116953,2024-08-04,P010,Banana,produce,4,1.0,Mona Adel,MNF-SHB-01
ORD-116954,2024-01-12,P005,Cheese,Dairy,2,4.50,John Smith,ALX-SMO-01
ORD-116955,2024-05-25,P004,Bread,Bakery,2,2.50,Ahmed Kamal,ALX-SMO-01
ORD-116956,2024-07-03,P004,Bread,Bakery,4,2.50,Omar Youssef,LUX-LUX-01
ORD-116957,2024-11-11,P008,Pasta,Grocery,5,$4.00,Ahmed Kamal,QAL-BAN-01
ORD-116958,2024-02-29,P005,Cheese,Dairy,1,4.27,Sara Ali,CAI-HEL-03
ORD-116959,2024-03-31,P007,Rice,Grocery,3,5.50,John Smith,GHAR-TAN-01
ORD-116960,2024-05-23,P008,Pasta,grocery,1,4.40,Sara Ali,SHR-ZAG-01
ORD-116961,2024-02-13,P002,Tea,Beverage,2,3.0,Mona Adel,QAL-BAN-01
ORD-116962,2024-10-18,P005,Cheese,Dairy,2," 4.50 ",Fatma Said,LUX-LUX-01
ORD-116963,2024-10-20,P005,Cheese,Dairy,1,4.5,Sara Ali,ALX-MAN-02
ORD-116964,2024-08-05,P009,Apple,produce,1,1.14,Ahmed Kamal,GHAR-TAN-01
ORD-116965,2024-04-20,P006,Chicken,meat,1," 8.25 ",Sara Ali,MNF-SHB-01
ORD-116966,2024-08-16,P010,Banana,Produce,2,1.0,Sara Ali,SHR-ZAG-01
ORD-116967,2024-07-03,P007,Rice,grocery,3,5.50,Mona Adel,GHAR-TAN-01
ORD-116968,2024-07-11,P008,Pasta,grocery,5," 4.40 ",Fatma Said,GHAR-TAN-01
ORD-116969,2024-01-31,P005,Cheese,dairy,5,$4.50,,GHAR-TAN-01
ORD-116970,2024-07-03,P005,Cheese,dairy,2,4.50,Sara Ali,SUZ-SUZ-01
ORD-116971,2024-11-24,P005,Cheese,Dairy,2,4.50,,GIZ-DOK-01
ORD-116972,2024-04-13,P006,Chicken,meat,5,7.5,Sara Ali,GIZ-DOK-01
ORD-116973,2024-06-26,P004,Bread,bakery,4,2.75,John Smith,GIZ-DOK-01
ORD-116974,2024-04-23,P002,Tea,Beverage,4,3.3000000000000003,John Smith,GIZ-DOK-01
ORD-116975,2024-04-16,P009,Apple,produce,1,1.32,Omar Youssef,ALX-SMO-01
ORD-116976,2024-07-23,P007,Rice,grocery,3,5.50,Fatma Said,GHAR-TAN-01
ORD-116977,2024-08-04,P002,Tea,Beverage,4,3.00,Mona Adel,ALX-MAN-02
ORD-116978,2024-07-16,P009,Apple,produce,1," 1.20 ",Mona Adel,GHAR-TAN-01
ORD-116979,2024-02-28,P008,Pasta,Grocery,5,4.0,Mona Adel,ALX-MAN-02
ORD-116980,2024-01-03,P008,Pasta,Grocery,4,$4.00,Omar Youssef,CAI-HEL-03
ORD-116981,2024-04-27,P001,Coffee,beverage,5,4.00,Sara Ali,QAL-BAN-01
ORD-116982,2024-08-12,P006,Chicken,meat,4,7.50,John Smith,ALX-SMO-01
ORD-116983,2024-08-23,P001,Coffee,Beverage,5," 4.00 ",Fatma Said,GHAR-TAN-01
ORD-116984,2024-05-15,P010,Banana,Produce,1,$0.95,Sara Ali,ALX-SMO-01
ORD-116985,2024-03-24,P003,Milk,Dairy,1,$3.50,John Smith,ALX-MAN-02
ORD-116986,2024-06-19,P005,Cheese,Dairy,2," 4.95 ",Fatma Said,DAR-DAM-01
ORD-116987,2024-09-27,P001,Coffee,Beverage,3," 3.80 ",Ahmed Kamal,ALX-SMO-01
ORD-116988,2024-09-16,P010,Banana,Produce,2,1.00,John Smith,SHR-ZAG-01
ORD-116989,2024-03-15,P002,Tea,beverage,5,3.0,,ALX-SMO-01
ORD-116990,2024-12-16,P007,Rice,grocery,2,5.50,,QAL-BAN-01
ORD-116991,2024-07-03,P006,Chicken,meat,4,7.50,Omar Youssef,GIZ-6OCT-02
ORD-116992,2024-01-14,P002,Tea,Beverage,1," 3.00 ",,GIZ-6OCT-02
ORD-116993,2024-09-30,P002,Tea,Beverage,5," 3.00 ",Ahmed Kamal,CAI-NAS-02
ORD-116994,2024-12-07,P007,Rice,Grocery,5,5.50,John Smith,DAR-DAM-01
ORD-116995,2024-02-03,P002,Tea,Beverage,5,$3.00,Mohamed Hassan,ALX-SMO-01
ORD-116996,2024-07-11,P001,Coffee,Beverage,4,4.40,Fatma Said,GIZ-DOK-01
ORD-116997,2024-12-15,P007,Rice,Grocery,5,5.5,Omar Youssef,ALX-SMO-01
ORD-116998,2024-03-23,P008,Pasta,Grocery,4,4.00,,GIZ-6OCT-02
ORD-116999,2024-11-09,P002,Tea,beverage,1," 3.00 ",Sara Ali,MNF-SHB-01
ORD-117000,2024-11-30,P004,Bread,Bakery,3," 2.38 ",Ahmed Kamal,ALX-MAN-02
ORD-117001,2024-08-11,P007,Rice,grocery,3,6.05,Omar Youssef,MNF-SHB-01
ORD-117002,2024-01-21,P004,Bread,Bakery,3,$2.50,Mohamed Hassan,CAI-NAS-02
ORD-117003,2024-06-16,P006,Chicken,Meat,3,7.50,Mohamed Hassan,GIZ-6OCT-02
ORD-117004,2024-07-14,P010,Banana,produce,1,1.1,Sara Ali,ISL-FAI-01
ORD-117005,2024-06-03,P004,Bread,bakery,5,2.5,John Smith,ALX-MAN-02
ORD-117006,2024-10-25,P002,Tea,Beverage,4,3.0,John Smith,GIZ-DOK-01
ORD-117007,2024-01-18,P001,Coffee,Beverage,1,4.4,Ahmed Kamal,CAI-NAS-02
ORD-117008,2024-05-20,P003,Milk,Dairy,1,3.8500000000000005,Sara Ali,DAR-DAM-01
ORD-117009,2024-03-08,P001,Coffee,Beverage,5,4.0,,ALX-SMO-01
ORD-117010,2024-08-12,P007,Rice,grocery,2,$6.05,Fatma Said,MNF-SHB-01
ORD-117011,2024-07-01,P009,Apple,produce,5," 1.20 ",Omar Youssef,ISL-FAI-01
ORD-117012,2024-03-09,P010,Banana,Produce,4," 0.95 ",,MNF-SHB-01
ORD-117013,2024-06-03,P010,Banana,produce,1,$1.00,Fatma Said,CAI-HEL-03
ORD-117014,2024-09-09,P003,Milk,dairy,4,$3.50,Sara Ali,ALX-SMO-01
ORD-117015,2024-04-01,P001,Coffee,beverage,1,4.00,Omar Youssef,CAI-HEL-03
ORD-117016,2024-05-05,P004,Bread,Bakery,5,2.5,,ISL-FAI-01
ORD-117017,2024-12-06,P002,Tea,Beverage,4,$3.30,Sara Ali,QAL-BAN-01
ORD-117018,2024-01-26,P007,Rice,Grocery,3,5.50,Omar Youssef,DAR-DAM-01
ORD-117019,2024-09-15,P005,Cheese,Dairy,4,4.5,,CAI-NAS-02
ORD-117020,2024-02-06,P007,Rice,grocery,1,5.5,,MNF-SHB-01
ORD-117021,2024-05-23,P004,Bread,Bakery,1,2.75,John Smith,DAR-DAM-01
ORD-117022,2024-07-24,P008,Pasta,Grocery,3,$4.00,Sara Ali,QAL-BAN-01
ORD-117023,2024-06-04,P009,Apple,Produce,1,1.2,Sara Ali,GIZ-DOK-01
ORD-117024,2024-07-02,P009,Apple,Produce,2,1.32,Mohamed Hassan,ISL-FAI-01
ORD-117025,2024-11-02,P005,Cheese,Dairy,4,4.5,Mohamed Hassan,GIZ-6OCT-02
ORD-117026,2024-08-16,P007,Rice,Grocery,3,$5.50,Mona Adel,CAI-DOW-01
ORD-117027,2024-06-25,P009,Apple,Produce,3," 1.20 ",Sara Ali,LUX-LUX-01
ORD-117028,2024-03-21,P008,Pasta,Grocery,5," 4.00 ",Omar Youssef,ALX-SMO-01
ORD-117029,2024-10-09,P006,Chicken,meat,1,8.25,John Smith,LUX-LUX-01
ORD-117030,2024-10-12,P002,Tea,Beverage,1,3.00,,GIZ-6OCT-02
ORD-117031,2024-05-12,P007,Rice,grocery,5,5.5,John Smith,GHAR-TAN-01
ORD-117032,2024-07-01,P010,Banana,Produce,2,$1.10,John Smith,ALX-MAN-02
ORD-117033,2024-04-08,P003,Milk,Dairy,4,3.5,,QAL-BAN-01
ORD-117034,2024-06-12,P010,Banana,produce,2,1.0,Mohamed Hassan,SHR-ZAG-01
ORD-117035,2024-04-20,P010,Banana,Produce,1,1.10,,QAL-BAN-01
ORD-117036,2024-02-23,P001,Coffee,Beverage,5," 4.00 ",John Smith,ALX-SMO-01
ORD-117037,2024-07-25,P005,Cheese,dairy,4,4.27,Sara Ali,ALX-SMO-01
ORD-117038,2024-11-07,P002,Tea,beverage,4,3.00,Mona Adel,SUZ-SUZ-01
ORD-117039,2024-06-25,P003,Milk,Dairy,3,3.50,Mona Adel,DAR-DAM-01
ORD-117040,2024-06-01,P002,Tea,Beverage,1," 3.30 ",Fatma Said,MNF-SHB-01
ORD-117041,2024-08-16,P005,Cheese,Dairy,2,4.5,John Smith,CAI-HEL-03
ORD-117042,2024-02-23,P007,Rice,Grocery,3,5.5,Ahmed Kamal,LUX-LUX-01
ORD-117043,2024-02-18,P002,Tea,beverage,3,2.8499999999999996,John Smith,ISL-FAI-01
ORD-117044,2024-07-04,P005,Cheese,Dairy,2,4.50,,MNF-SHB-01
ORD-117045,2024-12-16,P005,Cheese,Dairy,2,$4.27,Omar Youssef,GIZ-DOK-01
ORD-117046,2024-02-18,P008,Pasta,grocery,4,$4.00,,CAI-DOW-01
ORD-117047,2024-02-22,P005,Cheese,Dairy,4,4.50,Ahmed Kamal,ALX-MAN-02
ORD-117048,2024-06-21,P006,Chicken,Meat,1," 8.25 ",Mona Adel,GIZ-DOK-01
ORD-117049,2024-09-05,P002,Tea,Beverage,2,$3.30,Ahmed Kamal,CAI-DOW-01
ORD-117050,2024-05-14,P010,Banana,Produce,2," 1.00 ",,CAI-NAS-02
ORD-117051,2024-12-07,P005,Cheese,dairy,3,4.95,Mona Adel,DAR-DAM-01
ORD-117052,2024-08-15,P002,Tea,Beverage,1,3.00,Ahmed Kamal,ISL-FAI-01
ORD-117053,2024-08-09,P003,Milk,Dairy,1,3.3249999999999997,John Smith,SHR-ZAG-01
ORD-117054,2024-11-07,P002,Tea,Beverage,2,$3.00,Ahmed Kamal,SUZ-SUZ-01
ORD-117055,2024-09-13,P010,Banana,Produce,4," 1.00 ",Mohamed Hassan,GIZ-6OCT-02
ORD-117056,2024-02-11,P009,Apple,produce,2,$1.20,Sara Ali,DAR-DAM-01
ORD-117057,2024-08-26,P009,Apple,Produce,2," 1.20 ",Sara Ali,MNF-SHB-01
ORD-117058,2024-12-16,P003,Milk,dairy,5,3.5,Ahmed Kamal,CAI-HEL-03
ORD-117059,2024-12-31,P008,Pasta,Grocery,1,3.80,Mona Adel,LUX-LUX-01
ORD-117060,2024-11-25,P010,Banana,Produce,1," 1.00 ",Mona Adel,ALX-MAN-02
ORD-117061,2024-08-18,P007,Rice,grocery,3,6.050000000000001,Mona Adel,QAL-BAN-01
ORD-117062,2024-06-29,P003,Milk,dairy,4,3.3249999999999997,Mohamed Hassan,DAR-DAM-01
ORD-117063,2024-04-18,P003,Milk,Dairy,5," 3.32 ",Mohamed Hassan,DAR-DAM-01
ORD-117064,2024-01-31,P007,Rice,Grocery,3,5.50,Sara Ali,GIZ-DOK-01
ORD-117065,2024-08-04,P005,Cheese,Dairy,2," 4.50 ",Sara Ali,ALX-MAN-02
ORD-117066,2024-09-08,P002,Tea,beverage,1,2.85,John Smith,SUZ-SUZ-01
ORD-117067,2024-09-08,P010,Banana,Produce,2,$1.10,Omar Youssef,CAI-DOW-01
ORD-117068,2024-04-06,P004,Bread,Bakery,1," 2.75 ",Mona Adel,ALX-SMO-01
ORD-117069,2024-04-20,P006,Chicken,meat,1,7.5,Omar Youssef,GIZ-DOK-01
ORD-117070,2024-02-28,P001,Coffee,Beverage,2,$4.00,Sara Ali,CAI-DOW-01
ORD-117071,2024-12-30,P005,Cheese,dairy,5,4.50,John Smith,DAR-DAM-01
ORD-117072,2024-02-18,P007,Rice,grocery,3,5.50,Mona Adel,QAL-BAN-01
ORD-117073,2024-10-09,P007,Rice,Grocery,1,6.05,Mohamed Hassan,ISL-FAI-01
ORD-117074,2024-06-20,P002,Tea,beverage,3,3.00,,GIZ-6OCT-02
ORD-117075,2024-08-01,P004,Bread,bakery,3," 2.50 ",,ALX-MAN-02
ORD-117076,2024-05-25,P003,Milk,dairy,4,3.5,Fatma Said,GIZ-DOK-01
ORD-117077,2024-12-04,P007,Rice,Grocery,5," 5.22 ",,QAL-BAN-01
ORD-117078,2024-03-08,P005,Cheese,Dairy,5," 4.50 ",Omar Youssef,CAI-NAS-02
ORD-117079,2024-11-09,P004,Bread,Bakery,5,$2.38,Ahmed Kamal,SHR-ZAG-01
ORD-117080,2024-11-28,P005,Cheese,Dairy,2,4.50,,SHR-ZAG-01
ORD-117081,2024-01-08,P010,Banana,Produce,5,0.95,Mona Adel,CAI-NAS-02
ORD-117082,2024-05-30,P009,Apple,Produce,4,1.2,Ahmed Kamal,LUX-LUX-01
ORD-117083,2024-11-10,P006,Chicken,Meat,3,7.50,,ALX-MAN-02
ORD-117084,2024-05-02,P001,Coffee,beverage,2," 4.00 ",Sara Ali,CAI-NAS-02
ORD-117085,2024-11-30,P005,Cheese,Dairy,5,$4.95,Fatma Said,SUZ-SUZ-01
ORD-117086,2024-10-31,P006,Chicken,Meat,5,7.5,Sara Ali,CAI-DOW-01
ORD-117087,2024-09-26,P002,Tea,beverage,4,3.0,Sara Ali,LUX-LUX-01
ORD-117088,2024-04-03,P007,Rice,grocery,4,$5.50,Omar Youssef,ALX-MAN-02
ORD-117089,2024-03-04,P003,Milk,Dairy,1," 3.50 ",Ahmed Kamal,SHR-ZAG-01
ORD-117090,2024-09-14,P004,Bread,Bakery,3,2.75,Sara Ali,SUZ-SUZ-01
ORD-117091,2024-07-01,P009,Apple,produce,4," 1.20 ",John Smith,CAI-HEL-03
ORD-117092,2024-08-15,P008,Pasta,Grocery,2,4.00,Sara Ali,ALX-SMO-01
ORD-117093,2024-11-17,P005,Cheese,Dairy,4,$4.50,Mona Adel,LUX-LUX-01
ORD-117094,2024-05-13,P001,Coffee,Beverage,3,$4.40,,ISL-FAI-01
ORD-117095,2024-11-26,P009,Apple,Produce,4,$1.20,Sara Ali,ISL-FAI-01
ORD-117096,2024-07-15,P003,Milk,Dairy,1,3.32,Ahmed Kamal,LUX-LUX-01
ORD-117097,2024-01-20,P007,Rice,Grocery,5,5.22,Fatma Said,SHR-ZAG-01
ORD-117098,2024-11-01,P008,Pasta,grocery,5,3.80,Fatma Said,QAL-BAN-01
ORD-117099,2024-12-21,P005,Cheese,dairy,2,4.27,Fatma Said,GIZ-DOK-01
ORD-117100,2024-03-18,P008,Pasta,Grocery,1,4.00,John Smith,DAR-DAM-01
ORD-117101,2024-01-22,P002,Tea,Beverage,2,$3.00,Fatma Said,MNF-SHB-01
ORD-117102,2024-04-17,P001,Coffee,Beverage,3,$4.00,Mona Adel,ALX-MAN-02
ORD-117103,2024-10-23,P005,Cheese,Dairy,3,4.50,,SUZ-SUZ-01
ORD-117104,2024-03-07,P003,Milk,Dairy,3,3.5,Ahmed Kamal,SUZ-SUZ-01
ORD-117105,2024-01-26,P009,Apple,produce,5,$1.20,John Smith,SUZ-SUZ-01
ORD-117106,2024-07-12,P003,Milk,dairy,5,3.50,Omar Youssef,ISL-FAI-01
ORD-117107,2024-04-03,P002,Tea,Beverage,1,3.30,Ahmed Kamal,DAR-DAM-01
ORD-117108,2024-12-30,P009,Apple,Produce,2,1.2,John Smith,GHAR-TAN-01
ORD-117109,2024-07-24,P010,Banana,Produce,1," 0.95 ",John Smith,ALX-SMO-01
ORD-117110,2024-06-28,P008,Pasta,grocery,1," 4.00 ",Sara Ali,SUZ-SUZ-01
ORD-117111,2024-09-09,P010,Banana,produce,3,1.00,Fatma Said,ALX-MAN-02
ORD-117112,2024-02-28,P005,Cheese,Dairy,4,4.5,John Smith,MNF-SHB-01
ORD-117113,2024-04-01,P009,Apple,produce,3,1.14,Sara Ali,CAI-NAS-02
ORD-117114,2024-08-16,P009,Apple,produce,2," 1.20 ",,ALX-SMO-01
ORD-117115,2024-04-30,P006,Chicken,Meat,5," 8.25 ",,ALX-SMO-01
ORD-117116,2024-04-15,P008,Pasta,Grocery,1,4.00,Mohamed Hassan,CAI-DOW-01
ORD-117117,2024-08-30,P004,Bread,bakery,2,2.75,Mona Adel,ISL-FAI-01
ORD-117118,2024-07-20,P004,Bread,bakery,5," 2.50 ",Mohamed Hassan,MNF-SHB-01
ORD-117119,2024-10-31,P001,Coffee,Beverage,5," 4.00 ",Ahmed Kamal,DAR-DAM-01
ORD-117120,2024-01-09,P005,Cheese,dairy,3,$4.50,Mohamed Hassan,ALX-MAN-02
ORD-117121,2024-05-13,P004,Bread,Bakery,3,$2.50,,ALX-MAN-02
ORD-117122,2024-06-12,P010,Banana,produce,3,$1.00,Omar Youssef,ALX-MAN-02
ORD-117123,2024-05-04,P010,Banana,Produce,5," 1.10 ",,GIZ-DOK-01
ORD-117124,2024-11-27,P004,Bread,Bakery,3,2.50,Mona Adel,DAR-DAM-01
ORD-117125,2024-10-31,P001,Coffee,beverage,2," 4.00 ",John Smith,GHAR-TAN-01
ORD-117126,2024-08-17,P008,Pasta,Grocery,5,3.8,Fatma Said,ISL-FAI-01
ORD-117127,2024-11-04,P010,Banana,Produce,2,1.10,John Smith,SUZ-SUZ-01
ORD-117128,2024-01-28,P009,Apple,produce,1,$1.20,Mona Adel,ISL-FAI-01
